date,month,account_code,account_name,category,dashboard_group,is_pl,description,invoice_number,debit,credit,net_amount,journal_code,journal_name,vat_pct,year_file
2024-07-04,2024-07,1600,Crediteuren,,,False,Liene Feldmane Services,2024-00005,0.0,1905.75,-1905.75,1600,Crediteuren,0,0
2024-07-04,2024-07,1600,Crediteuren,,,False,IJs-Garant,7754,0.0,85.81,-85.81,1600,Crediteuren,0,0
2024-07-04,2024-07,1600,Crediteuren,,,False,Juice Solutions International B.V.,6368,0.0,154.25,-154.25,1600,Crediteuren,0,0
2024-07-04,2024-07,1600,Crediteuren,,,False,Aleksandra Fedorova,2024000008,0.0,1694.0,-1694.0,1600,Crediteuren,0,0
2024-07-04,2024-07,1679,Btw te vorderen laag (inkopen),,,False,Albert Heijn,BON_20240704_5647,0.64,0.0,0.64,1600,Crediteuren,9,0
2024-07-04,2024-07,1679,Btw te vorderen laag (inkopen),,,False,IJs-Garant,7754,7.09,0.0,7.09,1600,Crediteuren,9,0
2024-07-04,2024-07,1679,Btw te vorderen laag (inkopen),,,False,Juice Solutions International B.V.,6368,12.74,0.0,12.74,1600,Crediteuren,9,0
2024-07-04,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,Liene Feldmane Services,2024-00005,330.75,0.0,330.75,1600,Crediteuren,21,0
2024-07-04,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,Aleksandra Fedorova,2024000008,294.0,0.0,294.0,1600,Crediteuren,21,0
2024-07-04,2024-07,4704,Overige advieskosten,SG&A – Professional Services,SG&A,True,Kristina Hananeina,010,1000.0,0.0,1000.0,1600,Crediteuren,0,0
2024-07-04,2024-07,4704,Overige advieskosten,SG&A – Professional Services,SG&A,True,Aleksandra Fedorova,2024000008,1400.0,0.0,1400.0,1600,Crediteuren,21,0
2024-07-04,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Albert Heijn,BON_20240704_5647,7.16,0.0,7.16,1600,Crediteuren,9,0
2024-07-04,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,IJs-Garant,7754,78.72,0.0,78.72,1600,Crediteuren,9,0
2024-07-04,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Juice Solutions International B.V.,6368,141.51,0.0,141.51,1600,Crediteuren,9,0
2024-07-04,2024-07,7100,Kosten uitbesteed werk,Labor – Freelancers,Labor,True,Liene Feldmane Services,2024-00005,1575.0,0.0,1575.0,1600,Crediteuren,21,0
2024-07-05,2024-07,1100,Rekening-courant bank,,,False,Albert Heijn ALBERT HEIJN 1562 AMSTERDAM NLD 04-07-2024 11:43 TERMINALID: C5DGQ1 PASVOLGNR: 002 TRANSACTIENR: W00040,,0.0,7.8,-7.8,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1100,Rekening-courant bank,,,False,Google Cloud EMEA Limited APPS COMMERCE:leraworld.com:GG103MV,,0.0,48.3,-48.3,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1100,Rekening-courant bank,,,False,Aniek Oomens 234543,,0.0,2551.89,-2551.89,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1100,Rekening-courant bank,,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,5.39,0.0,5.39,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1100,Rekening-courant bank,,,False,"Adyen N.V. TX42185105100XT batch 65, Lera-Amsterdam",,925.84,0.0,925.84,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1100,Rekening-courant bank,,,False,PICNIC BY BUCKAROO BuckID: HTUNWGOQKOCHCD9AMFKR,,0.35,0.0,0.35,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX42185105100XT batch 65, Lera-Amsterdam",,0.0,925.84,-925.84,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1205,Ontvangsten Stripe (Lightspeed),,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,0.0,5.39,-5.39,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1600,Crediteuren,,,False,Albert Heijn ALBERT HEIJN 1562 AMSTERDAM NLD 04-07-2024 11:43 TERMINALID: C5DGQ1 PASVOLGNR: 002 TRANSACTIENR: W00040,BON_20240704_5647,7.8,0.0,7.8,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1600,Crediteuren,,,False,Google Cloud EMEA Limited APPS COMMERCE:leraworld.com:GG103MV,5007140868,48.3,0.0,48.3,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1600,Crediteuren,,,False,Aniek Oomens 234543,2024-00006,2551.89,0.0,2551.89,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1600,Crediteuren,,,False,PICNIC BY BUCKAROO BuckID: HTUNWGOQKOCHCD9AMFKR,BON_00010101_7499,0.0,0.35,-0.35,1100,Rekening-courant bank,0,0
2024-07-05,2024-07,1600,Crediteuren,,,False,Pomelo+Co,118,0.0,391.78,-391.78,1600,Crediteuren,0,0
2024-07-05,2024-07,7011,Inkopen Retail binnen EU hoog,COGS – Retail & Other,COGS,True,Pomelo+Co,118,391.78,0.0,391.78,1600,Crediteuren,0,0
2024-07-06,2024-07,1600,Crediteuren,,,False,Van Gelder groente & fruit,3099355,0.0,236.59,-236.59,1600,Crediteuren,0,0
2024-07-06,2024-07,1679,Btw te vorderen laag (inkopen),,,False,Van Gelder groente & fruit,3099355,18.54,0.0,18.54,1600,Crediteuren,9,0
2024-07-06,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,Van Gelder groente & fruit,3099355,2.08,0.0,2.08,1600,Crediteuren,21,0
2024-07-06,2024-07,4601,Porti,SG&A – Shipping,SG&A,True,Van Gelder groente & fruit,3099355,9.92,0.0,9.92,1600,Crediteuren,21,0
2024-07-06,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Van Gelder groente & fruit,3099355,206.05,0.0,206.05,1600,Crediteuren,9,0
2024-07-07,2024-07,1600,Crediteuren,,,False,Albert Heijn,BON_20240707_4696,0.0,6.99,-6.99,1600,Crediteuren,0,0
2024-07-07,2024-07,1679,Btw te vorderen laag (inkopen),,,False,Albert Heijn,BON_20240707_4696,0.58,0.0,0.58,1600,Crediteuren,9,0
2024-07-07,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Albert Heijn,BON_20240707_4696,6.41,0.0,6.41,1600,Crediteuren,9,0
2024-07-08,2024-07,1100,Rekening-courant bank,,,False,Liene Feldmane Services Invoice 2024-00005,,0.0,1905.75,-1905.75,1100,Rekening-courant bank,0,0
2024-07-08,2024-07,1100,Rekening-courant bank,,,False,Van Gelder Ridderkerk B. 3093807,,0.0,163.34,-163.34,1100,Rekening-courant bank,0,0
2024-07-08,2024-07,1100,Rekening-courant bank,,,False,"Adyen N.V. TX42224684900XT batch 66, Lera-Amsterdam",,1236.85,0.0,1236.85,1100,Rekening-courant bank,0,0
2024-07-08,2024-07,1100,Rekening-courant bank,,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,835.99,0.0,835.99,1100,Rekening-courant bank,0,0
2024-07-08,2024-07,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX42224684900XT batch 66, Lera-Amsterdam",,0.0,1236.85,-1236.85,1100,Rekening-courant bank,0,0
2024-07-08,2024-07,1205,Ontvangsten Stripe (Lightspeed),,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,0.0,835.99,-835.99,1100,Rekening-courant bank,0,0
2024-07-08,2024-07,1600,Crediteuren,,,False,Liene Feldmane Services Invoice 2024-00005,2024-00005,1905.75,0.0,1905.75,1100,Rekening-courant bank,0,0
2024-07-08,2024-07,1600,Crediteuren,,,False,Van Gelder Ridderkerk B. 3093807,3093807,163.34,0.0,163.34,1100,Rekening-courant bank,0,0
2024-07-08,2024-07,1600,Crediteuren,,,False,SnelStart Software B.V.,V24000843307,0.0,28.13,-28.13,1600,Crediteuren,0,0
2024-07-08,2024-07,1600,Crediteuren,,,False,ING,2214885217,0.0,42.79,-42.79,1600,Crediteuren,0,0
2024-07-08,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,SnelStart Software B.V.,V24000843307,4.88,0.0,4.88,1600,Crediteuren,21,0
2024-07-08,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,ING,2214885217,1.64,0.0,1.64,1600,Crediteuren,21,0
2024-07-08,2024-07,4606,Contributies en abonnementen,SG&A – Subscriptions,SG&A,True,SnelStart Software B.V.,V24000843307,23.25,0.0,23.25,1600,Crediteuren,21,0
2024-07-08,2024-07,4753,Bankkosten,SG&A – Bank Charges,SG&A,True,ING,2214885217,33.32,0.0,33.32,1600,Crediteuren,0,0
2024-07-08,2024-07,4753,Bankkosten,SG&A – Bank Charges,SG&A,True,ING,2214885217,7.83,0.0,7.83,1600,Crediteuren,21,0
2024-07-09,2024-07,1100,Rekening-courant bank,,,False,Cravers (EU) INVOICE 2024-1264,,0.0,279.6,-279.6,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1100,Rekening-courant bank,,,False,Faire Wholesale by Adyen Faire PomloCo,,0.0,391.78,-391.78,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1100,Rekening-courant bank,,,False,Picnic VMKDB63FPGR86JX32GJT5 7180927646828440 Picnic 11-07-2024,,0.0,116.15,-116.15,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1100,Rekening-courant bank,,,False,"Adyen N.V. TX42249422800XT batch 67, Lera-Amsterdam",,4307.26,0.0,4307.26,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1100,Rekening-courant bank,,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,117.67,0.0,117.67,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1100,Rekening-courant bank,,,False,YSN VENTURES CL June 2,,0.0,592.9,-592.9,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1100,Rekening-courant bank,,,False,YSN VENTURES CL June 1,,0.0,535.2,-535.2,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1100,Rekening-courant bank,,,False,AREUM BAKERY via Stripe Technology Europe Ltd 5UB9VVW 7140318543949334 AREUM BAKERY AREUM BAKERY,,0.0,820.95,-820.95,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX42249422800XT batch 67, Lera-Amsterdam",,0.0,4307.26,-4307.26,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1205,Ontvangsten Stripe (Lightspeed),,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,0.0,117.67,-117.67,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1600,Crediteuren,,,False,Cravers (EU) INVOICE 2024-1264,2024-1264,279.6,0.0,279.6,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1600,Crediteuren,,,False,Faire Wholesale by Adyen Faire PomloCo,118,391.78,0.0,391.78,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1600,Crediteuren,,,False,Picnic VMKDB63FPGR86JX32GJT5 7180927646828440 Picnic 11-07-2024,BON_20240625_5906,116.15,0.0,116.15,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1600,Crediteuren,,,False,YSN VENTURES CL June 2,2421,592.9,0.0,592.9,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1600,Crediteuren,,,False,YSN VENTURES CL June 1,2420,535.2,0.0,535.2,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1600,Crediteuren,,,False,AREUM BAKERY via Stripe Technology Europe Ltd 5UB9VVW 7140318543949334 AREUM BAKERY AREUM BAKERY,BON_20240709_9745,820.95,0.0,820.95,1100,Rekening-courant bank,0,0
2024-07-09,2024-07,1600,Crediteuren,,,False,"GoDaddy.com, LLC",BON_20240709_8628,0.0,88.82,-88.82,1600,Crediteuren,0,0
2024-07-09,2024-07,1600,Crediteuren,,,False,Areum Bakery VOF,BON_20240709_9745,0.0,820.95,-820.95,1600,Crediteuren,0,0
2024-07-09,2024-07,1679,Btw te vorderen laag (inkopen),,,False,Areum Bakery VOF,BON_20240709_9745,67.78,0.0,67.78,1600,Crediteuren,9,0
2024-07-09,2024-07,4606,Contributies en abonnementen,SG&A – Subscriptions,SG&A,True,"GoDaddy.com, LLC",BON_20240709_8628,88.82,0.0,88.82,1600,Crediteuren,0,0
2024-07-09,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Areum Bakery VOF,BON_20240709_9745,753.17,0.0,753.17,1600,Crediteuren,9,0
2024-07-10,2024-07,1100,Rekening-courant bank,,,False,Disposable Discounter - Nederland via MultiSafepay 943262365 8151179737976160 Payment for order -2242138915 Disposable Discounter - Nederland,,0.0,363.54,-363.54,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1100,Rekening-courant bank,,,False,"Adyen N.V. TX42279963100XT batch 68, Lera-Amsterdam",,858.58,0.0,858.58,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1100,Rekening-courant bank,,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,173.83,0.0,173.83,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1100,Rekening-courant bank,,,False,Packhelp S.A. DCB1K8J 0220427355915809 Packhelp-stripe,,0.0,43.31,-43.31,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1100,Rekening-courant bank,,,False,Mw IS Nikitina GoDaddy - domain name purchase,,0.0,88.82,-88.82,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1100,Rekening-courant bank,,,False,Revolut Bank UAB MODVLFM 0220519437974330 www.revolut.com,,0.0,50.0,-50.0,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1200,Kruisposten,,,False,Revolut Bank UAB MODVLFM 0220519437974330 www.revolut.com,,50.0,0.0,50.0,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX42279963100XT batch 68, Lera-Amsterdam",,0.0,858.58,-858.58,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1205,Ontvangsten Stripe (Lightspeed),,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,0.0,173.83,-173.83,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1600,Crediteuren,,,False,YSN VENTURES B.V.,2421,0.0,592.9,-592.9,1600,Crediteuren,0,0
2024-07-10,2024-07,1600,Crediteuren,,,False,YSN VENTURES B.V.,2420,0.0,535.2,-535.2,1600,Crediteuren,0,0
2024-07-10,2024-07,1600,Crediteuren,,,False,Temu,BON_20240710_4482,0.0,285.0,-285.0,1600,Crediteuren,0,0
2024-07-10,2024-07,1600,Crediteuren,,,False,Picnic B.V.,BON_00010101_3166,0.0,138.6,-138.6,1600,Crediteuren,0,0
2024-07-10,2024-07,1600,Crediteuren,,,False,Disposable Discounter - Nederland via MultiSafepay 943262365 8151179737976160 Payment for order -2242138915 Disposable Discounter - Nederland,224691086,363.54,0.0,363.54,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1600,Crediteuren,,,False,Packhelp S.A. DCB1K8J 0220427355915809 Packhelp-stripe,664/7/2024_DUBBEL_5723,43.31,0.0,43.31,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1600,Crediteuren,,,False,Mw IS Nikitina GoDaddy - domain name purchase,BON_20240709_8628,88.82,0.0,88.82,1100,Rekening-courant bank,0,0
2024-07-10,2024-07,1600,Crediteuren,,,False,Le Roux Verpakkingen & Disposables B.V.,224691086,0.0,363.54,-363.54,1600,Crediteuren,0,0
2024-07-10,2024-07,1679,Btw te vorderen laag (inkopen),,,False,Picnic B.V.,BON_00010101_3166,9.56,0.0,9.56,1600,Crediteuren,9,0
2024-07-10,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,YSN VENTURES B.V.,2421,102.9,0.0,102.9,1600,Crediteuren,21,0
2024-07-10,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,YSN VENTURES B.V.,2420,92.89,0.0,92.89,1600,Crediteuren,21,0
2024-07-10,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,Picnic B.V.,BON_00010101_3166,3.9,0.0,3.9,1600,Crediteuren,21,0
2024-07-10,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,Le Roux Verpakkingen & Disposables B.V.,224691086,63.09,0.0,63.09,1600,Crediteuren,21,0
2024-07-10,2024-07,4290,Overige huisvestingskosten,Occupancy – Other,Occupancy,True,Picnic B.V.,BON_00010101_3166,18.55,0.0,18.55,1600,Crediteuren,21,0
2024-07-10,2024-07,4327,Verpakkingsmaterialen,COGS – Packaging,COGS,True,Le Roux Verpakkingen & Disposables B.V.,224691086,300.45,0.0,300.45,1600,Crediteuren,21,0
2024-07-10,2024-07,4705,Management fee,Matcha Company – Management Fee,Matcha Company,True,YSN VENTURES B.V.; Additional consulting - June 2,2421,490.0,0.0,490.0,1600,Crediteuren,21,0
2024-07-10,2024-07,4705,Management fee,Matcha Company – Management Fee,Matcha Company,True,YSN VENTURES B.V.; Additional Consulting - June 1,2420,442.31,0.0,442.31,1600,Crediteuren,21,0
2024-07-10,2024-07,4798,Algemene kosten,SG&A – Other,SG&A,True,Picnic B.V.,BON_00010101_3166,0.39,0.0,0.39,1600,Crediteuren,0,0
2024-07-10,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Picnic B.V.,BON_00010101_3166,106.2,0.0,106.2,1600,Crediteuren,9,0
2024-07-10,2024-07,7024,Inkopen Matcha Tools import buiten EU,COGS – Matcha,COGS,True,Temu,BON_20240710_4482,285.0,0.0,285.0,1600,Crediteuren,0,0
2024-07-11,2024-07,1100,Rekening-courant bank,,,False,Albert Heijn Albert Heijn BON-20240711-3013,,0.0,6.95,-6.95,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1100,Rekening-courant bank,,,False,Albert Heijn Albert Heijn BON-20240707-4696,,0.0,6.99,-6.99,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1100,Rekening-courant bank,,,False,IJs-Garant ab999cc33ce3a729113f178a3732a980 8152059150093010 Order 14173 ijsblokjesamsterdam.nl IJs-Garant,,0.0,71.31,-71.31,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1100,Rekening-courant bank,,,False,Stripe Technology Europe Ltd www.revolut.com Z6L9Q0,,50.0,0.0,50.0,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1100,Rekening-courant bank,,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,206.59,0.0,206.59,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1100,Rekening-courant bank,,,False,"Adyen N.V. TX42306237000XT batch 69, Lera-Amsterdam",,1436.31,0.0,1436.31,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1200,Kruisposten,,,False,Stripe Technology Europe Ltd www.revolut.com Z6L9Q0,,0.0,50.0,-50.0,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX42306237000XT batch 69, Lera-Amsterdam",,0.0,1436.31,-1436.31,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1205,Ontvangsten Stripe (Lightspeed),,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,0.0,206.59,-206.59,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1600,Crediteuren,,,False,Albert Heijn,BON_20240711_3013,0.0,6.95,-6.95,1600,Crediteuren,0,0
2024-07-11,2024-07,1600,Crediteuren,,,False,IJs-Garant,7781,0.0,71.31,-71.31,1600,Crediteuren,0,0
2024-07-11,2024-07,1600,Crediteuren,,,False,Albert Heijn Albert Heijn BON-20240711-3013,BON_20240711_3013,6.95,0.0,6.95,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1600,Crediteuren,,,False,Albert Heijn Albert Heijn BON-20240707-4696,BON_20240707_4696,6.99,0.0,6.99,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1600,Crediteuren,,,False,IJs-Garant ab999cc33ce3a729113f178a3732a980 8152059150093010 Order 14173 ijsblokjesamsterdam.nl IJs-Garant,7781,71.31,0.0,71.31,1100,Rekening-courant bank,0,0
2024-07-11,2024-07,1600,Crediteuren,,,False,Packhelp S.A,664/7/2024_DUBBEL_5723,0.0,43.31,-43.31,1600,Crediteuren,0,0
2024-07-11,2024-07,1600,Crediteuren,,,False,Kristina Hananeina,011,0.0,495.0,-495.0,1600,Crediteuren,0,0
2024-07-11,2024-07,1679,Btw te vorderen laag (inkopen),,,False,Albert Heijn,BON_20240711_3013,0.57,0.0,0.57,1600,Crediteuren,9,0
2024-07-11,2024-07,1679,Btw te vorderen laag (inkopen),,,False,IJs-Garant,7781,5.89,0.0,5.89,1600,Crediteuren,9,0
2024-07-11,2024-07,4328,Verpakkingsmaterialen (binnen EU),COGS – Packaging,COGS,True,Packhelp S.A,664/7/2024_DUBBEL_5723,43.31,0.0,43.31,1600,Crediteuren,0,0
2024-07-11,2024-07,4400,Reclame- en advertentiekosten,SG&A – Marketing,SG&A,True,Kristina Hananeina,011,495.0,0.0,495.0,1600,Crediteuren,0,0
2024-07-11,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Albert Heijn,BON_20240711_3013,6.38,0.0,6.38,1600,Crediteuren,9,0
2024-07-11,2024-07,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,IJs-Garant,7781,65.42,0.0,65.42,1600,Crediteuren,9,0
2024-07-12,2024-07,1100,Rekening-courant bank,,,False,B.V. Centraal Huizen Beheer 24.06.00121,,0.0,5243.33,-5243.33,1100,Rekening-courant bank,0,0
2024-07-12,2024-07,1100,Rekening-courant bank,,,False,"Adyen N.V. TX42332243300XT batch 70, Lera-Amsterdam",,955.69,0.0,955.69,1100,Rekening-courant bank,0,0
2024-07-12,2024-07,1100,Rekening-courant bank,,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,412.15,0.0,412.15,1100,Rekening-courant bank,0,0
2024-07-12,2024-07,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX42332243300XT batch 70, Lera-Amsterdam",,0.0,955.69,-955.69,1100,Rekening-courant bank,0,0
2024-07-12,2024-07,1205,Ontvangsten Stripe (Lightspeed),,,False,PAYPAL PTE. LTD. LERA WORLD B.V,,0.0,412.15,-412.15,1100,Rekening-courant bank,0,0
2024-07-12,2024-07,1600,Crediteuren,,,False,Picnic B.V.,BON_00010101_7499,0.35,0.0,0.35,1600,Crediteuren,0,0
2024-07-12,2024-07,1600,Crediteuren,,,False,Disposable Group B.V.,20244809,0.0,289.9,-289.9,1600,Crediteuren,0,0
2024-07-12,2024-07,1600,Crediteuren,,,False,B.V. Centraal Huizen Beheer 24.06.00121,24.06.00121,5243.33,0.0,5243.33,1100,Rekening-courant bank,0,0
2024-07-12,2024-07,1600,Crediteuren,,,False,Gray's installatie,202412-029,0.0,66.55,-66.55,1600,Crediteuren,0,0
2024-07-12,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,Disposable Group B.V.,20244809,50.31,0.0,50.31,1600,Crediteuren,21,0
2024-07-12,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,Gray's installatie,202412-029,11.55,0.0,11.55,1600,Crediteuren,21,0
2024-07-12,2024-07,4290,Overige huisvestingskosten,Occupancy – Other,Occupancy,True,Gray's installatie,202412-029,55.0,0.0,55.0,1600,Crediteuren,21,0
2024-07-12,2024-07,4327,Verpakkingsmaterialen,COGS – Packaging,COGS,True,,20244809,104.92,0.0,104.92,1600,Crediteuren,21,0
2024-07-12,2024-07,4327,Verpakkingsmaterialen,COGS – Packaging,COGS,True,,20244809,107.1,0.0,107.1,1600,Crediteuren,21,0
2024-07-12,2024-07,4327,Verpakkingsmaterialen,COGS – Packaging,COGS,True,,20244809,27.57,0.0,27.57,1600,Crediteuren,21,0
2024-07-12,2024-07,4798,Algemene kosten,SG&A – Other,SG&A,True,Picnic B.V.,BON_00010101_7499,0.0,0.35,-0.35,1600,Crediteuren,0,0
2024-07-13,2024-07,1100,Rekening-courant bank,,,False,Disposable Discounter - Nederland via MultiSafepay 945154027 8151738246965765 Payment for order -2242142503 Disposable Discounter - Nederland,,0.0,80.19,-80.19,1100,Rekening-courant bank,0,0
2024-07-13,2024-07,1600,Crediteuren,,,False,Disposable Discounter - Nederland via MultiSafepay 945154027 8151738246965765 Payment for order -2242142503 Disposable Discounter - Nederland,224691974,80.19,0.0,80.19,1100,Rekening-courant bank,0,0
2024-07-13,2024-07,1600,Crediteuren,,,False,Le Roux Verpakkingen & Disposables B.V.,224691974,0.0,80.19,-80.19,1600,Crediteuren,0,0
2024-07-13,2024-07,1600,Crediteuren,,,False,Vladimir Nikandrov,EU000454,0.0,250.0,-250.0,1600,Crediteuren,0,0
2024-07-13,2024-07,1680,Btw te vorderen hoog (inkopen),,,False,Le Roux Verpakkingen & Disposables B.V.,224691974,13.92,0.0,13.92,1600,Crediteuren,21,0
2024-07-13,2024-07,4327,Verpakkingsmaterialen,COGS – Packaging,COGS,True,Le Roux Verpakkingen & Disposables B.V.,224691974,66.27,0.0,66.27,1600,Crediteuren,21,0
2024-07-13,2024-07,7014,Overige advieskosten Binnen EU,SG&A – Professional Services,SG&A,True,Vladimir Nikandrov,EU000454,250.0,0.0,250.0,1600,Crediteuren,0,0
2024-07-14,2024-07,1600,Crediteuren,,,False,NS Reizigers B.V.,450016309820,0.0,155.18,-155.18,1600,Crediteuren,0,0
2024-07-14,2024-07,1600,Crediteuren,,,False,Albert Heijn,BON_20240714_4708,0.0,13.98,-13.98,1600,Crediteuren,0,0
2024-07-14,2024-07,1679,Btw te vorderen laag (inkopen),,,False,NS Reizigers B.V.,450016309820,12.81,0.0,12.81,1600,Crediteuren,9,0
