date,order_number,amount_eur,payment_method,month,entity,source_file
2024-08-10 09:51:36,3431473138943137463,11.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 09:53:55,3431474306427656023,7.15,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 09:54:53,3431474787648542589,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 09:58:52,3431476793381491821,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 09:59:23,3431477057731695750,6.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:00:32,3431477635446740190,4.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:04:34,3431479659315860991,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:07:23,3431481083374343839,10.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:22:52,3431488875770418960,13.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:26:00,3431490454531609622,6.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:26:50,3431490869499270269,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:28:46,3431491845010494787,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:33:12,3431494078578038472,12.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:37:33,3431496263944639532,4.3,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:44:18,3431499661767087711,11.35,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:45:01,3431500025161586367,14.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 10:49:26,3431502246020387962,11.35,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:16:43,3431515975428609824,3.6,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:25:45,3431520527968114475,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:26:15,3431520775901812590,8.6,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:29:59,3431522658372556030,10.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:38:30,3431526944775083147,12.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:39:45,3431527573543195954,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:45:38,3431530531618035590,10.35,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:46:51,3431531145739637801,7.15,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:47:52,3431531659323774116,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:48:10,3431531809412748484,18.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:50:51,3431533154618316183,11.35,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:55:59,3431535737613326168,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:57:11,3431536346282334193,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:59:32,3431537523883513024,11.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 11:59:46,3431537645224727755,4.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:00:30,3431538015128786220,4.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:03:23,3431539464118212114,12.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:05:39,3431540605455439619,10.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:09:34,3431542576535049415,13.35,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:16:51,3431546241576604715,12.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:19:03,3431547347815896350,15.35,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:19:39,3431547655040275796,5.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:21:19,3431548489312507401,9.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:22:39,3431549165702747775,4.3,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:55:57,3431565926846174488,14.3,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:57:55,3431566914948699633,14.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 12:59:50,3431567881559611109,8.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:02:38,3431569291072246861,11.55,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:07:45,3431571866492343982,5.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:08:25,3431572200442828521,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:09:34,3431572781026776944,11.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:09:40,3431572827843598205,11.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:11:07,3431573557233062963,4.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:11:32,3431573763114669163,8.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:15:15,3431575636995478986,9.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:18:54,3431577475778353042,6.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:20:34,3431578313296974899,8.3,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:20:41,3431578375087461434,14.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:21:29,3431578775005959346,3.6,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:22:45,3431579414922532141,21.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:22:48,3431579439719257397,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:23:46,3431579920042563007,7.6,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:26:10,3431581132741678765,10.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:28:07,3431582110618490730,17.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:30:21,3431583237451813962,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:30:22,3431583243198010448,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:33:22,3431584752207926629,14.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:34:53,3431585523364271624,5.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:36:06,3431586133912327838,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:37:06,3431586634326349603,14.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:38:15,3431587215178733468,3.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:39:33,3431587866579309640,11.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:40:30,3431588349888959665,13.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:43:39,3431589931678438967,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:45:11,3431590704487339738,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:54:22,3431595323355567811,3.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 13:57:12,3431596751516080100,12.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:02:15,3431599292777764309,5.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:02:49,3431599581329102354,5.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:06:57,3431601657366975535,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:08:41,3431602527911548137,37.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:10:37,3431603501090739646,7.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:15:34,3431605993438451614,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:19:07,3431607785203176824,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:19:11,3431607812273214863,14.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:22:34,3431609523196925602,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:22:43,3431609593392797360,20.15,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:28:50,3431612675350598973,47.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:30:16,3431613395118331346,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:31:08,3431613827920172589,16.05,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:33:03,3431614795697100542,7.15,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:35:01,3431615784596543447,23.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:40:57,3431618768382465617,7.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:43:21,3431619978640496476,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:43:41,3431620144927872890,14.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:44:54,3431620758093174781,11.4,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:46:10,3431621397053445253,3.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:46:45,3431621691350979770,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 14:54:38,3431625658776688607,14.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-10 15:01:08,3431628934033184556,8.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 07:26:45,3432125004760749780,4.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 07:31:29,3432127386118788831,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 07:37:21,3432130342717232881,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:01:35,3432142539551938348,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:01:53,3432142688030299951,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:06:35,3432145052913112893,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:25:04,3432154358412744592,4.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:44:07,3432163944184157202,11.35,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:45:27,3432164615230854177,15.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:49:49,3432166815613064261,8.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:49:54,3432166857002456140,11.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 08:50:24,3432167106144113748,4.4,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:07:01,3432175472639743160,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:07:08,3432175534707053755,5.65,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:10:25,3432177183051748573,10.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:10:43,3432177338199053540,8.6,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:15:09,3432179568746698021,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:23:53,3432183959302182275,4.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:26:40,3432185361315403155,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:27:44,3432185902565168543,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:37:33,3432190838724105763,3.6,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:39:13,3432191683792475705,6.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:40:52,3432192509046953570,67.75,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:43:12,3432193681044543143,4.85,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:48:39,3432196425100826430,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:48:49,3432196512115857221,5.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:51:49,3432198024103729054,14.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:53:25,3432198829670143942,3.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 09:54:57,3432199602009282535,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:00:04,3432202173755167861,10.75,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:05:07,3432204718355518771,8.55,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:05:59,3432205150612100440,17.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:08:18,3432206319245858248,4.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:10:12,3432207277057119734,12.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:11:15,3432207807066150439,12.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:14:56,3432209660310984399,5.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:16:54,3432210643330012962,10.75,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:28:02,3432216251332564308,10.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:31:41,3432218091331786244,14.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:33:21,3432218925914396256,14.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:33:36,3432219052297164398,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:34:22,3432219433928496800,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:37:26,3432220977365260159,12.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:49:54,3432227257370809927,4.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:53:34,3432229104257079092,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 10:53:52,3432229256652920639,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:00:23,3432232528738522360,16.6,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:00:26,3432232559642154237,6.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:02:37,3432233660563068315,11.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:05:01,3432234863405569584,7.15,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:05:10,3432234943617439287,11.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:14:31,3432239642076779689,8.4,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:20:45,3432242782444459561,12.4,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:35:21,3432250135302641213,13.15,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:44:03,3432254514869048534,6.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:46:40,3432255830580270495,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:46:44,3432255857490924962,11.4,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:49:10,3432257084115129983,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:51:33,3432258284499769208,15.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:52:40,3432258845261436862,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 11:55:18,3432260172163060837,21.95,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:00:39,3432262863832487398,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:03:35,3432264338071623351,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:05:14,3432265176613656400,15.75,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:09:16,3432267201858507911,6.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:09:57,3432267550270952645,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:13:20,3432269249400280623,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:13:50,3432269497761797743,11.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:14:43,3432269945512138412,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:14:59,3432270077943092928,11.4,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:18:17,3432271741789935566,14.2,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:20:25,3432272814130861202,6.9,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:34:59,3432280145312879985,18.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:42:29,3432283917577623457,10.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:43:35,3432284477450098670,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:46:40,3432286029250303143,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:47:17,3432286338328564956,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:54:03,3432289746510943985,22.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:55:54,3432290671623411571,12.4,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 12:56:58,3432291211304507352,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:02:46,3432294131622221275,10.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:06:14,3432295872602314514,25.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:08:32,3432297034374191072,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:17:11,3432301386165917282,5.65,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:20:14,3432302924376577916,4.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:21:04,3432303341147789260,14.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:26:38,3432306145685935471,10.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:28:10,3432306915474937322,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:28:14,3432306944893785586,4.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:34:40,3432310184641304420,4.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:36:07,3432310915448444874,7.1,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:44:58,3432315371904833062,5.7,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:45:31,3432315643729286759,6.25,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:49:33,3432317678201608081,16.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:50:02,3432317923392231394,9.8,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:52:03,3432318939344934015,16.0,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:58:35,3432322227469555346,10.35,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 13:59:16,3432322567485003494,19.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 14:06:40,3432326295424341176,4.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 14:15:35,3432330780527826757,5.5,card,2024-08,Lera World,lera_completed_orders.xlsx
2024-08-11 14:15:37,3432330799846790994,4.7,card,2024-08,Lera World,lera_completed_orders.xlsx
